id,index,period,timestamp,minute,second,possession,duration,related_events,off_camera,location,under_pressure,out,counterpress,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.aerial_won,pass.through_ball,pass.cross,pass.switch,pass.assisted_shot_id,pass.shot_assist,pass.outswinging,pass.inswinging,pass.goal_assist,pass.deflected,pass.no_touch,pass.cut_back,pass.miscommunication,pass.straight,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,pass.technique.id,pass.technique.name,carry.end_location,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,interception.outcome.id,interception.outcome.name,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,clearance.left_foot,clearance.right_foot,clearance.head,clearance.aerial_won,clearance.body_part.id,clearance.body_part.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.aerial_won,shot.freeze_frame,shot.deflected,shot.first_time,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,foul_won.defensive,foul_won.advantage,dribble.nutmeg,dribble.no_touch,dribble.outcome.id,dribble.outcome.name,ball_recovery.recovery_failure,block.deflection,foul_committed.advantage,foul_committed.type.id,foul_committed.type.name,foul_committed.card.id,foul_committed.card.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,bad_behaviour.card.id,bad_behaviour.card.name,miscontrol.aerial_won,match_id,competition_id,season_id,shot.one_on_one,foul_committed.offensive,50_50.outcome.id,50_50.outcome.name,block.offensive,injury_stoppage.in_chain,dribble.overrun,clearance.other,shot.open_goal,block.save_block,foul_won.penalty,foul_committed.penalty,goalkeeper.punched_out,ball_recovery.offensive,player_off.permanent,goalkeeper.success_in_play,goalkeeper.shot_saved_off_target,shot.saved_off_target,shot.redirect,goalkeeper.lost_out,goalkeeper.lost_in_play,goalkeeper.shot_saved_to_post,shot.saved_to_post,shot.follows_dribble,goalkeeper.success_out,half_end.early_video_end,location.x,location.y,carry.end_location.x,carry.end_location.y,pass.end_location.x,pass.end_location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,shot_impact_height,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
9ccf3726-4e60-42c1-8d98-7b781cb645be,269,1,00:04:09.871,4,9,10,0.3662,,NA,,NA,NA,NA,16,Shot,217,Barcelona,1,Regular Play,217,Barcelona,NA,,5211,Jordi Alba Ramos,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009876591,,NA,NA,,NA,TRUE,93,Normal,38,Left Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7,19.9,NA,NA,NA,NA,110,24.9,NA,NA,Sergio Rico González,6823,118.5,36.9,26.519803920843756,3.443835071544514,40.71846376492939,25.820991974189273,14.897471790740116,24.162107185389008,23.20861908860585,0.5737145420530033,0.06762779992812971,5.457105459856901,9.013878188659973,3,7,1,2,42.93000000000004,5.457105459856901,9.013878188659973,871,249.871,191.159,58.71200000000002,28.04400000000001
17fdb72a-51af-4330-9f93-33bc4eb48429,344,1,00:05:43.109,5,43,14,0.2617,,NA,,NA,NA,NA,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,NA,,6672,Jorge Andújar Moreno,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047872115,,046955bc-f00e-4a21-9d3d-89b8ea55dfaa,NA,,NA,NA,93,Normal,37,Head,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.4,40.7,NA,NA,NA,NA,109.3,40.2,NA,NA,Claudio Andrés Bravo Muñoz,4691,119.3,40.2,12.619429464123957,0.7280109889280554,93.17983011986428,105.94539590092302,12.76556578105874,7.507406459452969,11.910499569707385,2.4477732443557763,0.8438241772353212,1.2727922061357784,1.9416487838947527,5,7,2,3,41.400000000000034,1.2727922061357784,1.9416487838947527,109,343.109,341.327,1.7819999999999823,8.603000000000009
662e09af-f31c-4259-ad2d-d2d2264c7fd4,425,1,00:07:26.564,7,26,18,0.5302,,NA,,TRUE,NA,NA,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,NA,,10476,Timothée Kolodziejczak,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40467066,,6c3cf2b1-32af-4b85-bb41-ed87f9fcf291,NA,,NA,TRUE,95,Volley,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5,38.1,NA,NA,NA,NA,120,42.6,4.4,NA,Claudio Andrés Bravo Muñoz,4691,119.3,39.6,5.818934610390461,0.8062257748298567,70.94229548987168,60.25511870305798,10.687176786813701,13.403121844164367,5.02891638427206,0.35311227577322496,0.35311227577322496,2.831960451701254,-3.4132096331751995,1,1,1,1,25.959999999999944,0.7071067811865505,2.831960451701254,564,446.564,439.26,7.3040000000000305,0.5299999999999727
69fc7a02-2f21-4934-8c79-4e14c0adc61e,569,1,00:10:40.530,10,40,23,1.0592,,NA,,NA,NA,NA,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,NA,,6841,Víctor Machín Pérez,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053838894,,32c19c79-b015-4285-88cd-e64616d06699,NA,,NA,TRUE,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5,44.8,NA,NA,NA,NA,118.8,39.5,0.7,NA,Claudio Andrés Bravo Muñoz,4691,119.1,40.8,23.00630348404541,1.2041594578792318,102.04257514288497,131.6335393365699,29.590964193684925,20.722703422906278,21.967248348393564,0.6402413101692426,0.17231137919889447,5.803447251418761,7.220110802473879,2,5,1,1,35.42000000000005,5.803447251418761,7.220110802473879,530,640.53,611.209,29.321000000000026,1.0600000000000591
5b047083-b595-40f1-9e5c-ffd6d5a80891,653,1,00:12:12.385,12,12,29,0.4091,,NA,,TRUE,NA,NA,16,Shot,217,Barcelona,8,From Keeper,217,Barcelona,NA,,5246,Luis Alberto Suárez Díaz,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025850605,,8efa234e-05bb-4246-80b4-c044e11e1623,NA,,NA,TRUE,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.6,52.9,NA,NA,NA,NA,119.2,42.9,1.6,NA,Sergio Rico González,6823,118,43.6,17.21540008248429,4.118252056394801,138.53229458389086,150.94539590092288,12.413101317032016,35.62106327440113,13.223085872821066,0.7432941462471668,0.7432941462471668,1.34536240470737,-8.988882021697691,0,1,1,2,424.40999999999985,1.2041594578792214,1.34536240470737,385,732.385,692.066,40.31899999999996,2.129000000000019
06d7096b-8bc5-4acf-be18-91570ffcf0d9,660,1,00:12:46.845,12,46,30,0.6739,,NA,,NA,NA,NA,16,Shot,217,Barcelona,2,From Corner,217,Barcelona,NA,,5246,Luis Alberto Suárez Díaz,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09093727,,NA,NA,,NA,TRUE,91,Half Volley,40,Right Foot,87,Open Play,99,Post,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.4,36.3,NA,NA,NA,NA,120,39.6,2.8,NA,Sergio Rico González,6823,119.1,42.3,17.007351351694943,2.4698178070456933,77.43465162009271,158.62937773065667,81.19472611056396,25.114755638649413,16.807438829280315,0.85656252574313,0.47584359404979015,5.099019513592781,5.385164807134504,4,9,4,1,129.87000000000006,5.099019513592781,5.385164807134504,845,766.845,763.765,3.080000000000041,22.150999999999954
d36c946f-dcd0-41e8-a720-e07de3f8e858,681,1,00:13:07.722,13,7,30,1.2739,,NA,,NA,NA,NA,16,Shot,217,Barcelona,2,From Corner,217,Barcelona,NA,,5246,Luis Alberto Suárez Díaz,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098226555,,797b6de2-e3bd-4323-b96b-8b187a2bcafa,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,98,Off T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,18.5,NA,NA,NA,NA,120,42.4,5.7,NA,Sergio Rico González,6823,118,37.8,27.408940147331492,2.973213749463703,38.333340109098636,42.273689006093704,3.9403488969950686,23.023264658893194,24.44360857156733,0.5526156593324836,0,3.1320919526731648,11.76520293067655,1,5,0,1,30.549999999999933,3.1320919526731648,3.2015621187164247,722,787.722,763.765,23.956999999999994,1.274000000000001
74b1bbae-c2aa-4497-b198-81fd2cea51c3,938,1,00:19:17.780,19,17,41,0.7339,,NA,,NA,NA,NA,16,Shot,213,Sevilla,4,From Throw In,213,Sevilla,NA,,6841,Víctor Machín Pérez,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11995524,,bc5f02cd-2ddb-47f3-b189-de7fe880e981,NA,,NA,TRUE,95,Volley,40,Right Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8,46.9,NA,NA,NA,NA,120,38,0.7,NA,Claudio Andrés Bravo Muñoz,4691,116,43.1,9.972462083156797,5.060632371551999,133.78112476486868,127.77568430595468,6.005440458913995,15.598456457309233,4.9678969393496875,0.2932181559538375,0.12184254470714483,8.207313811473277,13.218547575282237,1,4,1,1,87.97999999999995,6.184658438426483,8.207313811473277,780,1157.78,1146.239,11.54099999999994,0.7339999999999236
a24e1560-f6d7-4aa9-8912-bcaa3f7ba25e,1402,1,00:30:46.164,30,46,54,1.178268,,NA,,NA,NA,NA,16,Shot,217,Barcelona,3,From Free Kick,217,Barcelona,NA,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074548624,,NA,NA,,NA,NA,93,Normal,38,Left Foot,62,Free Kick,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,29.6,NA,NA,NA,NA,120,42.8,2.1,NA,Sergio Rico González,6823,119.2,41.4,22.898034850178743,1.6124515496597074,62.98733465206146,150.25511870305783,87.26778405099637,20.621919697029796,22.87793696992804,0.9176913378056945,0.5064763065546756,9.126883367283716,9.679876032264056,5,10,5,2,12.840000000000034,9.126883367283716,9.679876032264056,164,1846.164,1846.164,0,1.178000000000111
ae1d1d74-5ec3-46e3-8264-098e2672cd30,1530,1,00:33:43.283,33,43,58,0.3684,,NA,,NA,NA,NA,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,NA,,6841,Víctor Machín Pérez,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035938945,,NA,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9,48,NA,NA,NA,NA,105.4,44.9,NA,NA,Claudio Andrés Bravo Muñoz,4691,119.2,42.1,23.50340400878136,2.2472205054244236,109.8997975591438,159.14554196042175,49.245744401277946,22.028820374889776,22.102036105300343,1.028964218067073,0.13496272169648613,2.202271554554513,3.255764119219943,2,5,1,2,139.11999999999983,2.202271554554513,3.255764119219943,283,2023.283,2003.522,19.760999999999967,0.9130000000000109
5f2c0a4c-b28d-4566-b981-143f90414d9e,1535,1,00:34:26.432,34,26,59,1.412816,,NA,,NA,NA,NA,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,NA,,6672,Jorge Andújar Moreno,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17814218,,6b97b28f-8ca4-4f0c-a4ef-e879d59a87a9,NA,,NA,NA,93,Normal,37,Head,87,Open Play,101,Wayward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.2,43.3,NA,NA,NA,NA,108.5,31.2,NA,NA,Claudio Andrés Bravo Muñoz,4691,119.2,42.2,7.5584389922787585,2.3409399821439267,115.88702626632667,160.01689347810012,44.129867211773444,9.18785955548859,6.099999999999999,0.1527652541335182,0,6.545991139621258,-2.1931712199461333,3,1,0,1,14.16000000000003,1.0198039027185561,2.1931712199461333,432,2066.432,2064.836,1.5960000000000036,1.413000000000011
89a04be6-6216-400b-bb20-0e5a00648267,1601,1,00:36:00.613,36,0,65,0.604065,,NA,,NA,NA,NA,16,Shot,217,Barcelona,1,Regular Play,217,Barcelona,NA,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058455277,,f27ce02a-095b-4eb2-b22c-f1618e69998a,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.3,28.1,NA,NA,NA,NA,118.8,37.3,0.2,NA,Sergio Rico González,6823,118.9,37.5,16.688319268278637,2.7313000567495305,44.51445416999188,23.74949449286665,20.76495967712523,23.110593820792346,14.167568598739875,0.6041220933301765,0,1.655294535724686,-9.200543462209179,0,1,0,1,118.33999999999988,1.655294535724686,2.0999999999999943,613,2160.613,2158.011,2.6019999999998618,0
aa11f794-5f85-403b-aa97-8700f34f75bf,1986,1,00:43:53.944,43,53,75,0.2898,,NA,,NA,NA,NA,16,Shot,217,Barcelona,3,From Free Kick,217,Barcelona,NA,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05036783,,d54920d6-46f2-489e-8484-db738a3949a8,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,96,Blocked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.6,54.3,NA,NA,NA,NA,109.1,51.5,NA,NA,Sergio Rico González,6823,118.9,41.6,18.9274932307477,1.9416487838947578,139.07036637322477,145.49147701233179,6.421110639107013,10.960924895975554,16.999411754528452,0.9807109238403142,0,2.2825424421026628,3.138470965295043,3,5,0,1,64.38000000000007,2.2825424421026628,3.0886890422960964,944,2633.944,2618.152,15.791999999999916,0.9900000000002365
6eb95748-fa04-4ce3-a3d2-6fda0f133f17,2108,2,00:01:45.202,46,45,84,0.4415,,NA,,NA,NA,NA,16,Shot,217,Barcelona,4,From Throw In,217,Barcelona,NA,,4320,Neymar da Silva Santos Junior,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08411409,,f8ad0d08-0384-42e3-b855-97d575568a97,NA,,NA,TRUE,95,Volley,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,32,NA,NA,NA,NA,119.2,37.2,1.5,NA,Sergio Rico González,6823,118.9,37.3,10.63014581273465,2.915475947422651,41.18592516570964,22.16634582208233,19.01957934362731,18.328360882576597,7.9309520235593425,0.5238465113608232,0.4134491152973611,2.4186773244895674,13.100000000000001,2,3,1,1,20.900000000000063,2.4186773244895674,10.822661410207747,202,2813.442,2781.432,32.01000000000022,0.44099999999980355
a093bff3-c7a9-45d7-a082-324c0fe1688e,2128,2,00:02:18.994,47,18,85,0.453416,,NA,,TRUE,NA,NA,16,Shot,217,Barcelona,2,From Corner,217,Barcelona,NA,,5213,Gerard Piqué Bernabéu,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60040843,,c7d373ae-20bc-4e01-b0c0-3965430b94d9,NA,,NA,TRUE,93,Normal,38,Left Foot,87,Open Play,97,Goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.4,43.2,NA,NA,NA,NA,120,40.1,0.5,NA,Sergio Rico González,6823,119.5,43.2,4.816637831516916,3.238826948140332,131.63353933657027,171.11934084947976,39.48580151290949,10.47777186532429,3.0999999999999943,0,0,-1.208304597359465,-5.860034129593449,0,0,0,1,71.7600000000001,1.208304597359465,5.860034129593449,994,2847.234,2834.953,12.280999999999949,0.45299999999997453
8f565fe3-83a6-4333-9137-f405b4fef084,2250,2,00:05:44.751,50,44,90,0.208,,NA,,TRUE,NA,NA,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,NA,,6401,Kevin Gameiro,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2219417,,75a52efb-50ce-4e86-95b2-81ab36052ebb,NA,,NA,NA,93,Normal,38,Left Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8,32.1,NA,NA,NA,NA,117.9,37.2,0.7,NA,Claudio Andrés Bravo Muñoz,4691,118.5,36.6,10.688779163215976,3.7161808352124077,42.34580448659339,23.805943518457727,18.53986096813566,34.67542869280189,7.262231062146125,0,0,-0.9848857801796022,-5.188448708429135,0,0,0,1,57.500000000000014,0.9848857801796022,5.188448708429135,751,3052.991,3016.797,36.19399999999996,1.3409999999998945
58af3348-f694-4c6c-bae1-100045ec79be,2305,2,00:06:38.006,51,38,92,0.2753,,NA,,NA,NA,NA,16,Shot,217,Barcelona,4,From Throw In,217,Barcelona,NA,,4320,Neymar da Silva Santos Junior,21,Left Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29583842,,26205698-47fd-4a60-8397-7ae4ea45a1cf,NA,,NA,NA,93,Normal,40,Right Foot,87,Open Play,100,Saved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265839,11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.6,42.9,NA,NA,NA,NA,114.6,42.9,1.6,NA,Sergio Rico González,6823,115.4,42.3,8.886506625215564,5.14295634824951,109.0466242976358,116.56505117707799,7.518426879442188,10.897203051216854,3.8470768123342802,0.31250000000000044,0,3.1999999999999957,-4.924428900898052,3,1,0,1,19.889999999999972,1.0816653826391904,3.1999999999999957,6,3106.246,3081.791,24.454999999999927,0.27500000000009095
