is_goal,play_pattern.name,position.name,shot.type.name,shot.technique.name,shot.body_part.name,location.x,location.y,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea
0,Regular Play,Left Defensive Midfield,Open Play,Normal,Right Foot,101.6,52.7,116.5,42,22.357325421436265,4.031128874149275,124.61411287875248,119.7448812969422,4.869231581810283,41.82367116891421,18.343936327844148,0.7637199077976388,0.37011660509880145,2.7018512172212676,6.894925670375283,2,5,1,2,54.25
0,From Throw In,Right Center Back,Open Play,Normal,Left Foot,96,61.5,117.4,42,32.22188697143605,3.2802438933713405,131.855042535302,127.56859202882757,4.286450506474438,22.317702264406638,28.951856589863116,0.6472580395263129,0.07518584474017288,6.2649820430708365,6.592419889539804,5,7,1,1,127.67999999999985
0,From Throw In,Left Back,Open Play,Normal,Right Foot,94.1,28.8,118.5,40.3,28.21790211904493,1.5297058540778348,66.61477894278624,101.30993247402009,34.69515353123384,20.053105059792234,26.974246977441283,1.0227938021964509,0.41065078117658904,2.435159132377195,7.186793443532382,4,8,1,2,22.590000000000142
0,From Goal Kick,Center Attacking Midfield,Open Play,Normal,Left Foot,95.8,36.8,118.4,39.7,24.410653411983876,1.6278820596099646,82.46739859905267,79.38034472384493,3.0870538752077437,21.160830467465335,22.785302280198092,1.2259390775672254,0.19005890500251704,2.9120439557122038,4.5617978911828185,4,9,2,1,19.800000000000047
0,From Goal Kick,Center Attacking Midfield,Open Play,Normal,Right Foot,90.4,33.2,117.2,39.7,30.37103883636514,2.8160255680657413,77.06194368281356,83.88449643371467,6.82255275090111,40.34519440939205,27.576983156248254,1.0740104917576263,0.153846449239164,2.6400757564888093,5.905929224093352,6,9,2,3,31.640000000000132
0,Regular Play,Right Wing,Open Play,Volley,Left Foot,111.6,34.5,118.1,36.7,10.040418317978594,3.8078865529319548,56.784748506262815,29.931511840507884,26.85323666575493,4.225590174094375,6.8622153857191055,1.0132339694670465,0.8084520834544419,1.2369316876853003,6.332456079595027,1,3,1,1,48.47999999999983
0,From Free Kick,Center Forward,Open Play,Half Volley,Right Foot,113.2,49.7,118.5,43.4,11.846096403457132,3.7161808352124077,144.96835617047387,156.19405648154228,11.225700311068408,14.58547111144755,8.23286098510111,0.8574929257125464,0,1.166190378969057,-10.538500842150178,0,1,0,1,236.9
0,From Free Kick,Left Defensive Midfield,Open Play,Half Volley,Left Foot,113.6,38.6,118.2,38.3,6.551335741663685,2.475883680627989,77.66091272167382,46.63657704161663,31.02433568005719,11.80806644863759,4.609772228646452,2.4704208503705556,2.2403473458920735,0.8062257748298567,1.0000000000000084,2,4,2,2,205.02999999999986
0,From Throw In,Center Forward,Open Play,Normal,Right Foot,116.9,54.1,118.8,44.6,14.43675863897433,4.753945729601887,167.60033357369025,165.37912601136833,2.221207562321922,23.123367513674975,9.68813707582629,0,0,-3.8209946349085695,-9.272000862812735,0,0,0,1,96.37999999999994
0,From Corner,Right Back,Open Play,Normal,Head,111.8,32,119,36.5,11.456002793295752,3.640054944640259,45.70731936854426,15.945395900922858,29.761923467621404,8.886597157653238,8.490583018850945,1.4424567143036033,0.07527099294949814,1.140175425099142,4.579301256742129,3,5,1,1,33.31999999999997
1,From Free Kick,Left Center Midfield,Open Play,Normal,Right Foot,96.3,29.5,116,38.3,25.921805492673542,4.346262762420147,66.10483858492964,66.97450799147194,0.8696694065423003,19.42596074805725,21.57614423385235,0.7048632137707416,0.21837392736013925,4.570557952810575,4.579301256742129,2,5,1,1,63.699999999999996
0,From Free Kick,Left Midfield,Open Play,Normal,Right Foot,103,57,118.3,43.1,24.041630560342615,3.53553390593274,135,151.26020470831193,16.26020470831193,19.002942507602164,20.67123605399541,1.1746746306427307,0.5948934139733121,1.9416487838947578,2.8231188426986162,2,6,2,2,127.4
